Alloy formula;Alloy class;Cu;Al;Ag;B;Be;Ca;Co;Ce;Cr;Fe;Hf;La;Mg;Mn;Mo;Nb;Nd;Ni;P;Pb;Pr;Si;Sn;Ti;V;Zn;Zr;Tss (K);tss (h);CR reduction (%);Aging;Tag (K);tag (h);Secondary thermo-mechanical process;Hardness (HV);Yield strength (MPa);Ultimate tensile strength (MPa);Electrical conductivity (%IACS);DOI
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;973;6;N;134;;;39;https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;973;8;N;121;;;40;https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;973;12;N;111;;;40;https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;973;16;N;106;;;41;https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;973;20;N;100;;;42;https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;0.25;N;262;;;24;https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;0.5;N;243;;;27;https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;0.75;N;232;;;35;https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;1;N;210;;;36;https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;1.5;N;201;;;38;https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;2;N;170;;;38;https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;3;N;148;;;39;https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;4;N;136;;;40;https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;6;N;125;;;40;https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;8;N;115;;;40;https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;12;N;104;;;41;https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;16;N;95;;;41;https://doi.org/10.1016/j.msea.2017.05.001
Cu-6Ni-1Si-0.5Al-0.15Mg-0.1Cr;Cu-Ni-Si alloys;92.27;0.49;0;0;0;0;0;0;0.11;0;0;0;0.12;0;0;0;0;5.98;0;0;0;1.03;0;0;0;0;0;1243;6;50;Y;1023;20;N;91;;;42;https://doi.org/10.1016/j.msea.2017.05.001
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;8.33;N;;689;702;25;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;8.33;N;;701;733;29;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;753;2;N;266;699;727;28;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;N;;;N;125;;;18;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;0.25;N;140;;;21;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;0.5;N;162;;;22;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;1;N;183;;;24;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;2;N;199;;;25;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;4;N;230;;;26;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;8;N;269;;;27;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;12;N;255;;;28;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;673;16;N;249;;;29;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;0.25;N;163;;;25;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;0.5;N;223;;;26;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;1;N;248;;;27;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;2;N;254;;;28;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;4;N;270;;;29;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;8;N;282;;;30;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;12;N;263;;;31;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;723;16;N;244;;;33;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;753;0.25;N;240;;;25;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;753;0.5;N;245;;;26;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;753;1;N;256;;;28;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;753;4;N;240;;;30;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;753;8;N;219;;;31;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;753;12;N;200;;;32;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;0;Y;753;16;N;188;;;33;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;4;N;304;905;936;27;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;723;1;N;311;917;959;26;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;753;1;N;302;905;945;27;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;N;;;N;225;;;17;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;0.25;N;280;;;22;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;0.5;N;282;;;23;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;1;N;289;;;24;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;2;N;297;;;25;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;6;N;304;;;29;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;8;N;302;;;29;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;723;0.25;N;307;;;23;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;723;0.5;N;308;;;25;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;723;2;N;304;;;28;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;723;4;N;293;;;30;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;723;6;N;270;;;31;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;723;8;N;255;;;32;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;753;0.25;N;298;;;24;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;753;0.5;N;299;;;25;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;753;2;N;286;;;29;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;753;4;N;273;;;31;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;753;6;N;265;;;32;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;753;8;N;250;;;33;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;0.5;Y;315;999;1044;28;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;703;0.5;;324;1056;1083;29;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;723;0.333;;329;1086;1111;30;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;753;0.083;;324;1063;1089;30;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;N;;;N;280;;;21;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;0.033;N;294;;;23;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;0.083;N;305;;;24;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;0.167;N;312;;;25;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;0.25;N;312;;;26;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;0.333;N;315;;;27;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;0.75;N;312;;;29;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;1;N;310;;;30;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;673;1.5;N;300;;;31;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;703;0.033;N;305;;;25;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;703;0.083;N;315;;;26;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;703;0.167;N;325;;;27;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;703;0.25;N;324;;;28;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;703;0.333;N;324;;;29;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;703;0.75;N;320;;;31;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;703;1;N;308;;;31;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;703;1.5;N;290;;;32;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;723;0.033;N;322;;;26;https://doi.org/10.1016/j.msea.2018.12.075
Cu-4.5Ni-1Si-1.2Co-0.15Mg;Cu-Ni-Si alloys;93.15;0;0;0;0;0;1.2;0;0;0;0;0;0.15;0;0;0;0;4.5;0;0;0;1;0;0;0;0;0;1253;4;70;Y;723;0.083;N;325;;;28;https://doi.org/10.1016/j.msea.2018.12.075
